snapshot_path,rel_path,radon_total_complexity,radon_num_items,pylint_msgs_count,pylint_rc,bandit_issues_count,bandit_rc
snapshots\23e886886249ebe8f80a48b0d25fbb5308eeb06f\django\contrib\staticfiles\storage.py,23e886886249ebe8f80a48b0d25fbb5308eeb06f\django\contrib\staticfiles\storage.py,109,26,37,30,1,1
snapshots\23e886886249ebe8f80a48b0d25fbb5308eeb06f\django\contrib\sessions\backends\file.py,23e886886249ebe8f80a48b0d25fbb5308eeb06f\django\contrib\sessions\backends\file.py,43,13,22,30,0,0
snapshots\23e886886249ebe8f80a48b0d25fbb5308eeb06f\django\contrib\admin\views\main.py,23e886886249ebe8f80a48b0d25fbb5308eeb06f\django\contrib\admin\views\main.py,142,18,51,30,0,0
snapshots\23df37d53a6d7010f43920cb1202bc5254449601\django\db\models\fields\related.py,23df37d53a6d7010f43920cb1202bc5254449601\django\db\models\fields\related.py,361,111,297,30,2,1
snapshots\23cbed21876bf02f4600c0dac3a5277db5b2afbb\tests\view_tests\views.py,23cbed21876bf02f4600c0dac3a5277db5b2afbb\tests\view_tests\views.py,65,41,109,30,0,0
snapshots\23cbed21876bf02f4600c0dac3a5277db5b2afbb\tests\view_tests\tests\test_debug.py,23cbed21876bf02f4600c0dac3a5277db5b2afbb\tests\view_tests\tests\test_debug.py,199,124,231,30,9,1
snapshots\23cbed21876bf02f4600c0dac3a5277db5b2afbb\django\views\decorators\debug.py,23cbed21876bf02f4600c0dac3a5277db5b2afbb\django\views\decorators\debug.py,6,2,3,18,0,0
snapshots\231c0d85931b5afde3e3caec0e6bc5ca6132bb7a\tests\utils_tests\test_html.py,231c0d85931b5afde3e3caec0e6bc5ca6132bb7a\tests\utils_tests\test_html.py,37,23,47,30,4,1
snapshots\231c0d85931b5afde3e3caec0e6bc5ca6132bb7a\django\utils\html.py,231c0d85931b5afde3e3caec0e6bc5ca6132bb7a\django\utils\html.py,102,32,42,30,19,1
snapshots\22fc151bb86a553d84c62d7effd289356e9b6c6c\tests\postgres_tests\models.py,22fc151bb86a553d84c62d7effd289356e9b6c6c\tests\postgres_tests\models.py,44,35,67,30,0,0
snapshots\22fc151bb86a553d84c62d7effd289356e9b6c6c\tests\postgres_tests\test_array.py,22fc151bb86a553d84c62d7effd289356e9b6c6c\tests\postgres_tests\test_array.py,187,155,232,30,0,0
snapshots\22fc151bb86a553d84c62d7effd289356e9b6c6c\tests\postgres_tests\migrations\0002_create_test_models.py,22fc151bb86a553d84c62d7effd289356e9b6c6c\tests\postgres_tests\migrations\0002_create_test_models.py,1,1,7,26,0,0
snapshots\22fc151bb86a553d84c62d7effd289356e9b6c6c\django\db\backends\postgresql\compiler.py,22fc151bb86a553d84c62d7effd289356e9b6c6c\django\db\backends\postgresql\compiler.py,26,4,9,26,0,0
snapshots\22da686ca93e99f8091334f66d7199bc29b85c83\tests\auth_tests\test_context_processors.py,22da686ca93e99f8091334f66d7199bc29b85c83\tests\auth_tests\test_context_processors.py,20,17,24,30,6,1
snapshots\22da686ca93e99f8091334f66d7199bc29b85c83\django\contrib\auth\context_processors.py,22da686ca93e99f8091334f66d7199bc29b85c83\django\contrib\auth\context_processors.py,17,13,6,18,0,0
snapshots\22c9af0eae5be38618b5facbb55f5d62c661d9af\tests\test_runner\tests.py,22c9af0eae5be38618b5facbb55f5d62c661d9af\tests\test_runner\tests.py,88,60,86,30,0,0
snapshots\22c9af0eae5be38618b5facbb55f5d62c661d9af\django\test\runner.py,22c9af0eae5be38618b5facbb55f5d62c661d9af\django\test\runner.py,162,63,95,30,2,1
snapshots\23c87874397a22ca80c0d6fa8648fb58ee3ab28a\tests\test_utils\tests.py,23c87874397a22ca80c0d6fa8648fb58ee3ab28a\tests\test_utils\tests.py,293,230,315,30,3,1
snapshots\23c87874397a22ca80c0d6fa8648fb58ee3ab28a\django\test\testcases.py,23c87874397a22ca80c0d6fa8648fb58ee3ab28a\django\test\testcases.py,358,128,214,30,1,1
snapshots\23c6effac0c39669e17904165c9762f24b010cc5\tests\auth_tests\test_views.py,23c6effac0c39669e17904165c9762f24b010cc5\tests\auth_tests\test_views.py,188,159,188,30,13,1
snapshots\23c6effac0c39669e17904165c9762f24b010cc5\tests\auth_tests\models\custom_user.py,23c6effac0c39669e17904165c9762f24b010cc5\tests\auth_tests\models\custom_user.py,24,18,27,30,0,0
snapshots\23c6effac0c39669e17904165c9762f24b010cc5\tests\auth_tests\models\__init__.py,23c6effac0c39669e17904165c9762f24b010cc5\tests\auth_tests\models\__init__.py,0,0,14,18,0,0
snapshots\23c6effac0c39669e17904165c9762f24b010cc5\django\contrib\auth\forms.py,23c6effac0c39669e17904165c9762f24b010cc5\django\contrib\auth\forms.py,134,50,63,30,2,1
snapshots\23c6effac0c39669e17904165c9762f24b010cc5\django\contrib\auth\views.py,23c6effac0c39669e17904165c9762f24b010cc5\django\contrib\auth\views.py,80,39,60,30,2,1
snapshots\23b659402663dace32a04a0bf15dd13e5bfadc7e\tests\composite_pk\test_filter.py,23b659402663dace32a04a0bf15dd13e5bfadc7e\tests\composite_pk\test_filter.py,62,42,52,26,0,0
snapshots\23b659402663dace32a04a0bf15dd13e5bfadc7e\django\db\models\sql\query.py,23b659402663dace32a04a0bf15dd13e5bfadc7e\django\db\models\sql\query.py,639,114,180,30,3,1
snapshots\23abec9192c88f9372e5784ae69c9aa5be2b21be\tests\decorators\test_common.py,23abec9192c88f9372e5784ae69c9aa5be2b21be\tests\decorators\test_common.py,6,5,14,22,0,0
snapshots\23abec9192c88f9372e5784ae69c9aa5be2b21be\django\views\decorators\common.py,23abec9192c88f9372e5784ae69c9aa5be2b21be\django\views\decorators\common.py,2,1,2,18,0,0
snapshots\2396933ca99c6bfb53bda9e53968760316646e01\tests\auth_tests\test_basic.py,2396933ca99c6bfb53bda9e53968760316646e01\tests\auth_tests\test_basic.py,19,15,27,22,4,1
snapshots\2396933ca99c6bfb53bda9e53968760316646e01\django\contrib\auth\base_user.py,2396933ca99c6bfb53bda9e53968760316646e01\django\contrib\auth\base_user.py,31,21,20,26,0,0
snapshots\2396933ca99c6bfb53bda9e53968760316646e01\django\contrib\auth\__init__.py,2396933ca99c6bfb53bda9e53968760316646e01\django\contrib\auth\__init__.py,49,12,25,22,0,0
snapshots\236e6cb5881168a79a194b43c2d8dff7a14c3f03\tests\handlers\views.py,236e6cb5881168a79a194b43c2d8dff7a14c3f03\tests\handlers\views.py,19,15,27,30,0,0
snapshots\235d23cf995eb958922a747289dfbcd9220e1195\django\test\runner.py,235d23cf995eb958922a747289dfbcd9220e1195\django\test\runner.py,165,68,66,30,2,1
snapshots\23529b662793cdf4725d5f8ff58f0df94b343365\tests\mail\tests.py,23529b662793cdf4725d5f8ff58f0df94b343365\tests\mail\tests.py,249,183,221,30,12,1
snapshots\23529b662793cdf4725d5f8ff58f0df94b343365\django\core\mail\message.py,23529b662793cdf4725d5f8ff58f0df94b343365\django\core\mail\message.py,135,34,25,30,0,0
snapshots\2336d5d33a73032bd0d0745b21207ffc01f02b8e\tests\lookup\tests.py,2336d5d33a73032bd0d0745b21207ffc01f02b8e\tests\lookup\tests.py,104,93,114,30,1,1
snapshots\231de683d86374c2b74da2185efc6ddfb5eb3341\django\middleware\csrf.py,231de683d86374c2b74da2185efc6ddfb5eb3341\django\middleware\csrf.py,96,28,34,30,5,1
snapshots\22785f0d6b9d1ef601737b1f0076972e7c82e8d0\tests\template_tests\test_response.py,22785f0d6b9d1ef601737b1f0076972e7c82e8d0\tests\template_tests\test_response.py,44,36,49,30,6,1
snapshots\2276ec8c21655b05bb44e14e236b499aa5d01f5b\tests\migrations\test_optimizer.py,2276ec8c21655b05bb44e14e236b499aa5d01f5b\tests\migrations\test_optimizer.py,62,46,40,30,0,0
snapshots\2276ec8c21655b05bb44e14e236b499aa5d01f5b\django\db\migrations\operations\fields.py,2276ec8c21655b05bb44e14e236b499aa5d01f5b\django\db\migrations\operations\fields.py,97,47,72,30,0,0
snapshots\225d96533a8e05debd402a2bfe566487cc27d95f\tests\check_framework\tests.py,225d96533a8e05debd402a2bfe566487cc27d95f\tests\check_framework\tests.py,54,47,92,30,0,0
snapshots\225d96533a8e05debd402a2bfe566487cc27d95f\tests\defer\models.py,225d96533a8e05debd402a2bfe566487cc27d95f\tests\defer\models.py,16,10,21,26,0,0
snapshots\225d96533a8e05debd402a2bfe566487cc27d95f\tests\defer\tests.py,225d96533a8e05debd402a2bfe566487cc27d95f\tests\defer\tests.py,40,36,43,30,2,1
snapshots\225d96533a8e05debd402a2bfe566487cc27d95f\tests\invalid_models_tests\test_models.py,225d96533a8e05debd402a2bfe566487cc27d95f\tests\invalid_models_tests\test_models.py,164,133,779,30,0,0
snapshots\225d96533a8e05debd402a2bfe566487cc27d95f\tests\model_inheritance\tests.py,225d96533a8e05debd402a2bfe566487cc27d95f\tests\model_inheritance\tests.py,54,44,115,30,0,0
snapshots\225d96533a8e05debd402a2bfe566487cc27d95f\tests\model_inheritance\test_abstract_inheritance.py,225d96533a8e05debd402a2bfe566487cc27d95f\tests\model_inheritance\test_abstract_inheritance.py,17,16,206,30,0,0
snapshots\225d96533a8e05debd402a2bfe566487cc27d95f\django\db\models\fields\__init__.py,225d96533a8e05debd402a2bfe566487cc27d95f\django\db\models\fields\__init__.py,655,260,230,30,1,1
snapshots\22c9af0eae5be38618b5facbb55f5d62c661d9af\django\test\utils.py,22c9af0eae5be38618b5facbb55f5d62c661d9af\django\test\utils.py,199,83,97,30,5,1
snapshots\22b0b73c7732ba67db4e69fd9fa75aad84c8e5c4\tests\schema\tests.py,22b0b73c7732ba67db4e69fd9fa75aad84c8e5c4\tests\schema\tests.py,431,235,821,30,2,1
snapshots\22b0b73c7732ba67db4e69fd9fa75aad84c8e5c4\django\db\models\functions\datetime.py,22b0b73c7732ba67db4e69fd9fa75aad84c8e5c4\django\db\models\functions\datetime.py,104,41,60,30,1,1
snapshots\229360d7adaabb685fd02b92f4f74ff568b6a50d\tests\delete\tests.py,229360d7adaabb685fd02b92f4f74ff568b6a50d\tests\delete\tests.py,75,61,88,30,0,0
snapshots\228128618bd895ecad235d2215f4ad4e3232595d\tests\constraints\models.py,228128618bd895ecad235d2215f4ad4e3232595d\tests\constraints\models.py,12,12,45,26,0,0
snapshots\228128618bd895ecad235d2215f4ad4e3232595d\tests\constraints\tests.py,228128618bd895ecad235d2215f4ad4e3232595d\tests\constraints\tests.py,113,109,141,30,0,0
snapshots\228128618bd895ecad235d2215f4ad4e3232595d\tests\postgres_tests\test_constraints.py,228128618bd895ecad235d2215f4ad4e3232595d\tests\postgres_tests\test_constraints.py,63,58,136,30,0,0
snapshots\228128618bd895ecad235d2215f4ad4e3232595d\django\db\models\base.py,228128618bd895ecad235d2215f4ad4e3232595d\django\db\models\base.py,634,83,202,30,2,1
snapshots\228128618bd895ecad235d2215f4ad4e3232595d\django\db\models\constraints.py,228128618bd895ecad235d2215f4ad4e3232595d\django\db\models\constraints.py,212,41,87,30,0,0
snapshots\228128618bd895ecad235d2215f4ad4e3232595d\django\contrib\postgres\constraints.py,228128618bd895ecad235d2215f4ad4e3232595d\django\contrib\postgres\constraints.py,67,13,40,30,0,0
snapshots\2249370c8611d97f8bdb6003fb7b4d8fd3646202\django\db\models\constraints.py,2249370c8611d97f8bdb6003fb7b4d8fd3646202\django\db\models\constraints.py,214,41,92,30,0,0
snapshots\2231429991ee17987e3897238f9e5551c5c7ab2e\tests\test_utils\test_testcase.py,2231429991ee17987e3897238f9e5551c5c7ab2e\tests\test_utils\test_testcase.py,25,21,31,30,0,0
snapshots\2231429991ee17987e3897238f9e5551c5c7ab2e\tests\backends\postgresql\test_creation.py,2231429991ee17987e3897238f9e5551c5c7ab2e\tests\backends\postgresql\test_creation.py,18,12,31,22,0,0
snapshots\2231429991ee17987e3897238f9e5551c5c7ab2e\django\test\testcases.py,2231429991ee17987e3897238f9e5551c5c7ab2e\django\test\testcases.py,348,120,234,30,0,0
snapshots\2231429991ee17987e3897238f9e5551c5c7ab2e\django\db\backends\postgresql\creation.py,2231429991ee17987e3897238f9e5551c5c7ab2e\django\db\backends\postgresql\creation.py,22,7,17,30,0,0
snapshots\222bf2932b55ebc964ffc5f9a6f47bad083e5ac2\tests\gis_tests\gdal_tests\test_geom.py,222bf2932b55ebc964ffc5f9a6f47bad083e5ac2\tests\gis_tests\gdal_tests\test_geom.py,101,58,47,30,2,1
snapshots\222bf2932b55ebc964ffc5f9a6f47bad083e5ac2\django\contrib\gis\gdal\geometries.py,222bf2932b55ebc964ffc5f9a6f47bad083e5ac2\django\contrib\gis\gdal\geometries.py,174,99,50,30,0,0
snapshots\22285d366c9061a668003638613685f5a135a4c3\tests\db_functions\datetime\test_extract_trunc.py,22285d366c9061a668003638613685f5a135a4c3\tests\db_functions\datetime\test_extract_trunc.py,124,58,112,30,0,0
snapshots\22285d366c9061a668003638613685f5a135a4c3\django\db\backends\utils.py,22285d366c9061a668003638613685f5a135a4c3\django\db\backends\utils.py,74,26,26,30,0,0
snapshots\22285d366c9061a668003638613685f5a135a4c3\django\db\backends\sqlite3\_functions.py,22285d366c9061a668003638613685f5a135a4c3\django\db\backends\sqlite3\_functions.py,147,50,17,26,2,1
snapshots\225328efd9814f2e922ee77fb48a3eea7428c397\tests\admin_views\admin.py,225328efd9814f2e922ee77fb48a3eea7428c397\tests\admin_views\admin.py,291,193,373,30,1,1
snapshots\225328efd9814f2e922ee77fb48a3eea7428c397\tests\admin_views\models.py,225328efd9814f2e922ee77fb48a3eea7428c397\tests\admin_views\models.py,254,200,321,30,0,0
snapshots\225328efd9814f2e922ee77fb48a3eea7428c397\tests\admin_views\tests.py,225328efd9814f2e922ee77fb48a3eea7428c397\tests\admin_views\tests.py,626,509,681,30,80,1
snapshots\225328efd9814f2e922ee77fb48a3eea7428c397\django\contrib\admin\utils.py,225328efd9814f2e922ee77fb48a3eea7428c397\django\contrib\admin\utils.py,149,32,70,30,0,0
snapshots\225328efd9814f2e922ee77fb48a3eea7428c397\django\contrib\admin\templatetags\admin_list.py,225328efd9814f2e922ee77fb48a3eea7428c397\django\contrib\admin\templatetags\admin_list.py,100,21,49,30,11,1
snapshots\22506b2c162b34c4c45f748cf11ede75824a40cd\tests\template_tests\test_base.py,22506b2c162b34c4c45f748cf11ede75824a40cd\tests\template_tests\test_base.py,27,15,18,26,0,0
snapshots\22506b2c162b34c4c45f748cf11ede75824a40cd\tests\template_tests\test_parser.py,22506b2c162b34c4c45f748cf11ede75824a40cd\tests\template_tests\test_parser.py,19,9,23,22,0,0
snapshots\22506b2c162b34c4c45f748cf11ede75824a40cd\django\template\base.py,22506b2c162b34c4c45f748cf11ede75824a40cd\django\template\base.py,262,76,87,30,10,1
snapshots\2249370c8611d97f8bdb6003fb7b4d8fd3646202\tests\invalid_models_tests\test_models.py,2249370c8611d97f8bdb6003fb7b4d8fd3646202\tests\invalid_models_tests\test_models.py,180,144,833,30,0,0
snapshots\2249370c8611d97f8bdb6003fb7b4d8fd3646202\django\db\models\base.py,2249370c8611d97f8bdb6003fb7b4d8fd3646202\django\db\models\base.py,653,85,207,30,2,1
snapshots\21e686471598d6c755d93a570de20dc00d8d27f6\tests\migrations\test_loader.py,21e686471598d6c755d93a570de20dc00d8d27f6\tests\migrations\test_loader.py,65,33,22,30,0,0
snapshots\21d8ea4eb3e22d458515b5278c8cd3a15b069799\django\contrib\admindocs\views.py,21d8ea4eb3e22d458515b5278c8cd3a15b069799\django\contrib\admindocs\views.py,156,23,48,30,0,0
snapshots\21b0b23a67ee1aa1a35f7f64cd8fe997e4de89d7\tests\gis_tests\gdal_tests\test_geom.py,21b0b23a67ee1aa1a35f7f64cd8fe997e4de89d7\tests\gis_tests\gdal_tests\test_geom.py,84,44,32,30,2,1
snapshots\21b0b23a67ee1aa1a35f7f64cd8fe997e4de89d7\django\contrib\gis\geometry.py,21b0b23a67ee1aa1a35f7f64cd8fe997e4de89d7\django\contrib\gis\geometry.py,0,0,2,18,0,0
snapshots\21b0b23a67ee1aa1a35f7f64cd8fe997e4de89d7\django\contrib\gis\gdal\geometries.py,21b0b23a67ee1aa1a35f7f64cd8fe997e4de89d7\django\contrib\gis\gdal\geometries.py,154,93,49,30,0,0
snapshots\21b0b23a67ee1aa1a35f7f64cd8fe997e4de89d7\django\contrib\gis\gdal\geomtype.py,21b0b23a67ee1aa1a35f7f64cd8fe997e4de89d7\django\contrib\gis\gdal\geomtype.py,24,8,6,26,0,0
snapshots\2190096f50c06ac4dd5754cdaa92f250e87b7b6e\django\contrib\admin\widgets.py,2190096f50c06ac4dd5754cdaa92f250e87b7b6e\django\contrib\admin\widgets.py,147,62,103,30,0,0
snapshots\2190096f50c06ac4dd5754cdaa92f250e87b7b6e\django\contrib\admin\templatetags\base.py,2190096f50c06ac4dd5754cdaa92f250e87b7b6e\django\contrib\admin\templatetags\base.py,4,3,9,26,0,0
snapshots\218f69f05eb51da1ea17d62a914a67ceff5bfd55\tests\postgres_tests\test_search.py,218f69f05eb51da1ea17d62a914a67ceff5bfd55\tests\postgres_tests\test_search.py,109,91,100,26,0,0
snapshots\218f69f05eb51da1ea17d62a914a67ceff5bfd55\django\contrib\postgres\search.py,218f69f05eb51da1ea17d62a914a67ceff5bfd55\django\contrib\postgres\search.py,163,71,106,30,0,0
snapshots\221c27bd6a10155f65c9f93ecc67a61c76befbb7\tests\responses\tests.py,221c27bd6a10155f65c9f93ecc67a61c76befbb7\tests\responses\tests.py,22,19,27,18,0,0
snapshots\221b2f85febcf68629fc3a4007dc7edb5a305b91\django\db\backends\mysql\base.py,221b2f85febcf68629fc3a4007dc7edb5a305b91\django\db\backends\mysql\base.py,60,24,54,30,1,1
snapshots\221b2f85febcf68629fc3a4007dc7edb5a305b91\django\db\backends\mysql\features.py,221b2f85febcf68629fc3a4007dc7edb5a305b91\django\db\backends\mysql\features.py,54,26,36,30,0,0
snapshots\221b2f85febcf68629fc3a4007dc7edb5a305b91\django\db\backends\mysql\schema.py,221b2f85febcf68629fc3a4007dc7edb5a305b91\django\db\backends\mysql\schema.py,41,15,14,22,1,1
snapshots\221b2f85febcf68629fc3a4007dc7edb5a305b91\django\contrib\gis\db\backends\mysql\introspection.py,221b2f85febcf68629fc3a4007dc7edb5a305b91\django\contrib\gis\db\backends\mysql\introspection.py,10,3,13,22,0,0
snapshots\221b2f85febcf68629fc3a4007dc7edb5a305b91\django\contrib\gis\db\backends\mysql\operations.py,221b2f85febcf68629fc3a4007dc7edb5a305b91\django\contrib\gis\db\backends\mysql\operations.py,17,10,24,30,0,0
snapshots\221b2f85febcf68629fc3a4007dc7edb5a305b91\django\contrib\gis\db\backends\mysql\schema.py,221b2f85febcf68629fc3a4007dc7edb5a305b91\django\contrib\gis\db\backends\mysql\schema.py,21,9,15,22,0,0
snapshots\21f8be76d43aa1ee5ae41c1e0a428cfea1f231c1\tests\composite_pk\test_values.py,21f8be76d43aa1ee5ae41c1e0a428cfea1f231c1\tests\composite_pk\test_values.py,5,4,8,18,0,0
snapshots\21f8be76d43aa1ee5ae41c1e0a428cfea1f231c1\tests\queries\tests.py,21f8be76d43aa1ee5ae41c1e0a428cfea1f231c1\tests\queries\tests.py,499,397,497,30,11,1
snapshots\21f8be76d43aa1ee5ae41c1e0a428cfea1f231c1\django\db\models\query.py,21f8be76d43aa1ee5ae41c1e0a428cfea1f231c1\django\db\models\query.py,649,167,213,30,1,1
snapshots\21757bbdcd6ef31f2a4092fa1bd55dff29214c7a\tests\messages_tests\test_cookie.py,21757bbdcd6ef31f2a4092fa1bd55dff29214c7a\tests\messages_tests\test_cookie.py,30,16,25,22,1,1
snapshots\21757bbdcd6ef31f2a4092fa1bd55dff29214c7a\django\contrib\messages\storage\cookie.py,21757bbdcd6ef31f2a4092fa1bd55dff29214c7a\django\contrib\messages\storage\cookie.py,65,21,25,30,2,1
snapshots\2161db0792f2e4d3deef3e09cd72f7a08340cafe\tests\admin_views\models.py,2161db0792f2e4d3deef3e09cd72f7a08340cafe\tests\admin_views\models.py,246,193,310,30,0,0
snapshots\2161db0792f2e4d3deef3e09cd72f7a08340cafe\tests\admin_widgets\tests.py,2161db0792f2e4d3deef3e09cd72f7a08340cafe\tests\admin_widgets\tests.py,153,107,242,30,16,1
snapshots\2161db0792f2e4d3deef3e09cd72f7a08340cafe\tests\i18n\test_extraction.py,2161db0792f2e4d3deef3e09cd72f7a08340cafe\tests\i18n\test_extraction.py,106,79,133,30,0,0
snapshots\2161db0792f2e4d3deef3e09cd72f7a08340cafe\tests\view_tests\tests\test_i18n.py,2161db0792f2e4d3deef3e09cd72f7a08340cafe\tests\view_tests\tests\test_i18n.py,44,37,28,18,0,0
snapshots\2161db0792f2e4d3deef3e09cd72f7a08340cafe\django\http\response.py,2161db0792f2e4d3deef3e09cd72f7a08340cafe\django\http\response.py,171,78,75,30,2,1
snapshots\2161db0792f2e4d3deef3e09cd72f7a08340cafe\django\utils\jslex.py,2161db0792f2e4d3deef3e09cd72f7a08340cafe\django\utils\jslex.py,26,9,7,28,0,0
snapshots\2161db0792f2e4d3deef3e09cd72f7a08340cafe\django\contrib\admin\templatetags\admin_list.py,2161db0792f2e4d3deef3e09cd72f7a08340cafe\django\contrib\admin\templatetags\admin_list.py,98,21,53,30,9,1
snapshots\2161db0792f2e4d3deef3e09cd72f7a08340cafe\django\contrib\admin\templatetags\admin_modify.py,2161db0792f2e4d3deef3e09cd72f7a08340cafe\django\contrib\admin\templatetags\admin_modify.py,40,6,13,30,0,0
snapshots\20f9f6180531279785ceabed6ab2f29ab634d8dc\django\core\serializers\python.py,20f9f6180531279785ceabed6ab2f29ab634d8dc\django\core\serializers\python.py,58,19,31,30,0,0
snapshots\20f9f6180531279785ceabed6ab2f29ab634d8dc\django\core\serializers\xml_serializer.py,20f9f6180531279785ceabed6ab2f29ab634d8dc\django\core\serializers\xml_serializer.py,105,37,54,30,4,1
snapshots\20eb4bca7de945d8858d1354a8c624406c0b90bd\tests\migrations\test_operations.py,20eb4bca7de945d8858d1354a8c624406c0b90bd\tests\migrations\test_operations.py,249,183,274,30,1,1
snapshots\20e65a34aea0ace077033c84854dcf225e248f8c\django\db\utils.py,20e65a34aea0ace077033c84854dcf225e248f8c\django\db\utils.py,66,27,40,30,0,0
snapshots\20e65a34aea0ace077033c84854dcf225e248f8c\django\utils\connection.py,20e65a34aea0ace077033c84854dcf225e248f8c\django\utils\connection.py,28,19,12,22,0,0
snapshots\20e65a34aea0ace077033c84854dcf225e248f8c\django\core\cache\__init__.py,20e65a34aea0ace077033c84854dcf225e248f8c\django\core\cache\__init__.py,6,3,10,30,0,0
snapshots\20ddc3b81d849be8fc7961081ccb7a6d7e454a89\tests\modeladmin\test_checks.py,20ddc3b81d849be8fc7961081ccb7a6d7e454a89\tests\modeladmin\test_checks.py,188,153,508,30,0,0
snapshots\20ddc3b81d849be8fc7961081ccb7a6d7e454a89\django\contrib\admin\checks.py,20ddc3b81d849be8fc7961081ccb7a6d7e454a89\django\contrib\admin\checks.py,250,64,206,30,0,0
snapshots\20d575b101608c1475bc2881f83b04da0e68ef7d\django\db\backends\sqlite3\features.py,20d575b101608c1475bc2881f83b04da0e68ef7d\django\db\backends\sqlite3\features.py,10,6,12,18,0,0
snapshots\20d44abb41b3dde7f7edc556b784aef48c5ceddf\tests\migrations\test_optimizer.py,20d44abb41b3dde7f7edc556b784aef48c5ceddf\tests\migrations\test_optimizer.py,73,56,51,30,0,0
